author,birthdate,deathdate,count
"Sunzi, active 6th century B.C.",no_birthdate,no_deathdate,1
"Wu, Jianren",1866,1910,1
Anonymous,no_birthdate,no_deathdate,1
"Liu, Zhang",no_birthdate,no_deathdate,1
"Beck, C. C. (Charles Clarence)",1910,1989,1
"Harris, Joel Chandler",1848,1908,1
"Lakeland, R.",no_birthdate,no_deathdate,1
"Harris, Joel Chandler",1848,1908,1
"Thomas, Theodore L.",1920,2005,1
"Harness, Charles L.",1915,2005,1
Anonymous,no_birthdate,no_deathdate,1
"McNeile, H. C. (Herman Cyril)",1888,1937,1
"Young, Filson",1876,1938,1
"Xu, Hongzu",1586,1641,1
Tianhuazangzhuren,no_birthdate,no_deathdate,1
Tianhuazangzhuren,no_birthdate,no_deathdate,1
"Almada Negreiros, José de",1893,1970,1
"Hall, E. Raymond (Eugene Raymond)",1902,1986,1
"Spielmann, M. H. (Marion Harry)",1858,1948,1
"Nourse, Alan Edward",1928,1992,1
"Myrica, Pierre de",1875,1951,1
"Smith, George O. (George Oliver)",1911,1981,1
"Ostrander, Isabel",1883,1924,1
"Havens, Munson Aldrich",1873,1942,1
"Eggleston, George Cary",1839,1911,1
W. B.,no_birthdate,no_deathdate,1
"Janifer, Laurence M.",1933,2002,1
Various,no_birthdate,no_deathdate,1
"Malling, Mathilda",1864,1942,1
"Stuart, Esmè",1851,1934,1
"Zangwill, Israel",1864,1926,1
"Wheeler, Janet D.",no_birthdate,no_deathdate,1
"Conrad, Joseph",1857,1924,1
"Lear, Edward",1812,1888,1
"Irving, Washington",1783,1859,1
"Wodehouse, P. G. (Pelham Grenville)",1881,1975,1
"McCrae, John",1872,1918,1
"Poe, Edgar Allan",1809,1849,1
"Stevenson, Robert Louis",1850,1894,1
United States,no_birthdate,no_deathdate,1
"Kahle, Brewster",1960,no_deathdate,1
"Engels, Friedrich",1820,1895,1
"Marx, Karl",1818,1883,1
"Wang, Shifu",1260,1316,1
"Li, Yu",1611,no_deathdate,1
"Li, Xiuxing, jin shi 1715",no_birthdate,no_deathdate,1
"Han, Ying, active 150 B.C.",no_birthdate,no_deathdate,1
"Lu, Xixing",1520,1606,1
"Zuoqiu, Ming",no_birthdate,no_deathdate,1
"Zhou, Xingsi",no_birthdate,521,1
"Song, Ye",no_birthdate,no_deathdate,1
"Huangfu, Mei, active 873-910",no_birthdate,no_deathdate,1
"Du, Guangting",850,933,1
"Richards, Lela Horn",1870,no_deathdate,1
"Jacobs, Caroline Elliott Hoogs",1835,1916,1
"Wilde, Oscar",1854,1900,1
"Moodie, Susanna",1803,1885,1
"Sanches, António Nunes Ribeiro",1699,1783,1
"Walker, Anne",no_birthdate,no_deathdate,1
"Fenn, George Manville",1831,1909,1
"Wister, Owen",1860,1938,1
"Leighton, Robert",1859,1934,1
"Brehm, Alfred Edmund",1829,1884,1
Various,no_birthdate,no_deathdate,1
"King, Charles",1844,1933,1
"Donovan, Francis",no_birthdate,no_deathdate,1
"Reynolds, Mack",1917,1983,1
"Martin, Robert J.",no_birthdate,no_deathdate,1
"Smith, George O. (George Oliver)",1911,1981,1
"Engels, Friedrich",1820,1895,1
"Marx, Karl",1818,1883,1
"Moore, Clement Clarke",1779,1863,1
"Sassoon, Siegfried",1886,1967,1
"Shakespeare, William",1564,1616,1
"Stevenson, Robert Louis",1850,1894,1
"Wilde, Oscar",1854,1900,1
Anonymous,no_birthdate,no_deathdate,1
"Gréville, Henry",1842,1902,1
"Huysmans, J.-K. (Joris-Karl)",1848,1907,1
"Houghton, W. (William)",1828,1895,1
"Reynolds, Mack",1917,1983,1
"Barksdale, Lena E.",no_birthdate,no_deathdate,1
"Le Feuvre, Amy",no_birthdate,1929,1
"Liu, Xiang",no_birthdate,no_deathdate,1
"Birmingham, George A.",1865,1950,1
"Peng, Zunsi, jin shi 1737",no_birthdate,no_deathdate,1
"Huangfu, Mi",215,282,1
"Lu, Yu",733,804,1
"Luo, Guanzhong",no_birthdate,no_deathdate,1
"Liu, Xin",no_birthdate,23,1
"Marryat, Frederick",1792,1848,1
"Arnault, A.-V. (Antoine-Vincent)",1766,1834,1
"Ferrand, Claudius",no_birthdate,no_deathdate,1
"Ritchie, Lily Munsell",no_birthdate,no_deathdate,1
"Poole, William Frederick",1821,1894,1
"Buchanan, George",1763,1808,1
"Pereda, José María de",1833,1906,1
"Weekley, Ernest",1865,1954,1
"Devereux, W. Cope",no_birthdate,no_deathdate,1
"Garrett, Randall",1927,1987,1
"Almada Negreiros, José de",1893,1970,1
"Wu, Cheng'en",1500,1582,1
Various,no_birthdate,no_deathdate,1
"Burnett, Frances Hodgson",1849,1924,1
"Irving, Washington",1783,1859,1
"Johnson, E. Pauline",1861,1913,1
"Kipling, Rudyard",1865,1936,1
"Lister, Joseph, Baron",1827,1912,1
"Melville, Herman",1819,1891,1
"Shakespeare, William",1564,1616,1
"Bassett, Sara Ware",1872,1968,1
Laozi,no_birthdate,no_deathdate,1
"Lewis, C. S. (Clive Staples)",1898,1963,1
"London, Jack",1876,1916,1
"Craik, Dinah Maria Mulock",1826,1887,1
"Schopenhauer, Arthur",1788,1860,1
"Whitman, Walt",1819,1892,1
"Bianco, Margery Williams",1880,1944,1
"Ma, Huan, active 1414-1451",no_birthdate,no_deathdate,1
"Fei, Xin",1388,1433,1
"Su, Manshu",1884,1918,1
"Mann, William W.",no_birthdate,no_deathdate,1
"Jókai, Mór",1825,1904,1
"Hayes, I. I. (Isaac Israel)",1832,1881,1
"Thurston, I. T. (Ida Treadwell)",1848,1918,1
"Stacpoole, H. De Vere (Henry De Vere)",1863,1951,1
"Abbott, Jacob",1803,1879,1
"Young, E. H. (Emily Hilda)",1880,1949,1
"Windsor, H. H. (Henry Haven)",1859,1924,1
"Burnett, Emma L.",no_birthdate,no_deathdate,1
"Gibbon, Perceval",1879,1926,1
"Lorimer, Norma",1864,1948,1
"Knox, Thomas Wallace",1835,1896,1
"Winter, Alice Ames",1865,1944,1
"Pushkin, Aleksandr Sergeevich",1799,1837,1
"Burnett, Alice Hale",no_birthdate,no_deathdate,1
"Trollope, Anthony",1815,1882,1
"Napheys, George H. (George Henry)",1842,1876,1
"Egan, Maurice Francis",1852,1924,1
"Guan, Hanqing",no_birthdate,no_deathdate,1
"Garrett, Randall",1927,1987,1
"Miller, Joaquin",1837,1913,1
"Le Bon, Gustave",1841,1931,1
"Brehm, Alfred Edmund",1829,1884,1
"Brehm, Alfred Edmund",1829,1884,1
"France, Anatole",1844,1924,1
"Turner, Nancy Byrd",1880,no_deathdate,1
"Herford, Oliver",1863,1935,1
"Alger, Horatio, Jr.",1832,1899,1
"Ray, Anna Chapin",1865,1945,1
"Lamb, Charles",1775,1834,1
"Duchochois, Peter C.",no_birthdate,no_deathdate,1
,no_birthdate,no_deathdate,1
"Boynton, Henry Walcott",1869,1947,1
"Harte, Bret",1836,1902,1
"Eliot, George",1819,1880,1
"Zhang, Yingyu, active 16th century-17th century",no_birthdate,no_deathdate,1
"Dickens, Charles",1812,1870,1
"Andrews, Elisha Benjamin",1844,1917,1
"Stone, William L. (William Leete)",1792,1844,1
"Brazil, Angela",1869,1947,1
"Dickens, Charles",1812,1870,1
"Donglugukuangsheng, active 17th century",no_birthdate,no_deathdate,1
"Su, Shi",1037,1101,1
"Wang, Junqing",no_birthdate,no_deathdate,1
"Church, Alfred John",1829,1912,1
"Zamacois, Eduardo",1873,1971,1
"Wu, Jingzi",1701,1754,1
"Stratemeyer, Edward",1862,1930,1
"Hope, Anthony",1863,1933,1
"Leinster, Murray",1896,1975,1
"Shakespeare, William",1564,1616,1
"Yan, Zhitui",531,591,1
"Sunzi, approximately 5th century",no_birthdate,no_deathdate,1
Laozi,no_birthdate,no_deathdate,1
"Hong, Zicheng, active 1596",no_birthdate,no_deathdate,1
"Cao, Zhi",192,232,1
"Lu, Xun",1881,1936,1
"Rilke, Rainer Maria",1875,1926,1
"Herrick, Bertha F.",no_birthdate,no_deathdate,1
"Gingras, Jules Fabien",no_birthdate,no_deathdate,1
"Tooker, William Wallace",1848,1917,1
"Liu, Yiqing",403,444,1
Anonymous,no_birthdate,no_deathdate,1
"Han, Fei",no_birthdate,-233,1
"Hong, Zicheng, active 1596",no_birthdate,no_deathdate,1
"Bai, Xingjian",776,826,1
"Wenying, active 11th century",no_birthdate,no_deathdate,1
"Waters, Margaret",no_birthdate,no_deathdate,1
"Craik, Dinah Maria Mulock",1826,1887,1
"Garrett, Randall",1927,1987,1
Confucius,-551,-479,1
"Rödiger, Richard",no_birthdate,no_deathdate,1
"Guo, Pu",276,324,1
"Liu, An",no_birthdate,-122,1
"Li, Bai",701,762,1
"Foster, Edith Francis",no_birthdate,no_deathdate,1
"Chesterton, Cecil",1879,1918,1
"Tadulinga Mudaliyar, C.",no_birthdate,no_deathdate,1
"Rangachari, K.",no_birthdate,no_deathdate,1
"Garrett, Randall",1927,1987,1
"Green, Percy B.",no_birthdate,no_deathdate,1
"Bailey, John Cann",1864,1931,1
"Jones, Paul",1880,1941,1
Anonymous,no_birthdate,no_deathdate,1
"Holmes, John Haynes",1879,1964,1
"Douglas, Amanda M.",1831,1916,1
"Chambers, Robert W. (Robert William)",1865,1933,1
Various,no_birthdate,no_deathdate,1
"Birmingham, George A.",1865,1950,1
"Raabe, Wilhelm",1831,1910,1
"Zhou, Xingsi",no_birthdate,521,1
"Mairet, Ethel",1872,1952,1
"Dooley, William H. (William Henry)",1880,no_deathdate,1
"Cable, George Washington",1844,1925,1
Tianzhuisheng,no_birthdate,no_deathdate,1
"Worst, John H. (John Henry)",1850,1945,1
"Gréville, Henry",1842,1902,1
"Worst, John H. (John Henry)",1850,1945,1
"Mallock, W. H. (William Hurrell)",1849,1923,1
Various,no_birthdate,no_deathdate,1
"Holt, Emily Sarah",1836,1893,1
"Ballantyne, R. M. (Robert Michael)",1825,1894,1
"Jókai, Mór",1825,1904,1
"Leale, Charles Augustus",1842,1932,1
"James, M. R. (Montague Rhodes)",1862,1936,1
"Perk, Jacques Fabrice Herman",1859,1881,1
"Garrett, Randall",1927,1987,1
"Morley, John",1838,1923,1
"Dixon, Thomas, Jr.",1864,1946,1
"Black, William",1841,1898,1
Various,no_birthdate,no_deathdate,1
"Huysmans, J.-K. (Joris-Karl)",1848,1907,1
"Ellis, Edward Sylvester",1840,1916,1
"Wu, Jianren",1866,1910,1
"Nervander, Johan Jacob",1805,1848,1
"Cory, John",no_birthdate,no_deathdate,1
"Standish, Burt L.",1866,1945,1
"Trollope, Anthony",1815,1882,1
"Leinster, Murray",1896,1975,1
"Holt, Emily Sarah",1836,1893,1
Daochuo,562,645,1
"Stoddard, Lothrop",1883,1950,1
"La Fontaine, Jean de",1621,1695,1
"Vaknin, Samuel",1961,no_deathdate,1
"Zhu, Ziqing",1898,1948,1
Unknown,no_birthdate,no_deathdate,1
"Wang, Guowei",1877,1927,1
"Wu, Jianren",1866,1910,1
"Su, Shi",1037,1101,1
"Rutten, Felix",1882,1971,1
"Heijermans, Herman",1864,1924,1
Unknown,no_birthdate,no_deathdate,1
"Kuykendall, Roger",no_birthdate,no_deathdate,1
"Raphael, Rick",1919,1994,1
"Martineau, Harriet",1802,1876,1
"O'Keefe, John",no_birthdate,no_deathdate,1
"Martino, Joseph Paul",1931,no_deathdate,1
"La Blanchère, Henri de",1821,1880,1
"Optic, Oliver",1822,1897,1
"Hubbard, L. P.",no_birthdate,no_deathdate,1
"Hough, Emerson",1857,1923,1
"Pereda, José María de",1833,1906,1
Various,no_birthdate,no_deathdate,1
"Vicente, Gil",no_birthdate,no_deathdate,1
"Bangs, John Kendrick",1862,1922,1
"Wharton, Edith",1862,1937,1
"Wharton, Edith",1862,1937,1
"Wharton, Edith",1862,1937,1
"Boreham, Frank",1871,1959,1
"Garrett, Randall",1927,1987,1
"Zuoqiu, Ming",no_birthdate,no_deathdate,1
"Meng, Yuanlao, active 1126-1147",no_birthdate,no_deathdate,1
"Li, Boyuan",1867,1906,1
"Li, Boyuan",1867,1906,1
"Birmingham, George A.",1865,1950,1
"Feng, Menglong",1574,1646,1
"Tenggu, Guxiang",1880,1919,1
"Fei, Xin",1388,1433,1
"Ma, Huan, active 1414-1451",no_birthdate,no_deathdate,1
"Stevenson, Robert Louis",1850,1894,1
"How, W. W. (Walter Wybergh)",1861,1932,1
"Wells, J. (Joseph)",1855,1929,1
"Raymond, Ethel T.",no_birthdate,no_deathdate,1
"King, Charles",1844,1933,1
"Leinster, Murray",1896,1975,1
"Richardson, Robert S. (Robert Shirley)",1902,1981,1
"Long, Frank Belknap",1903,1994,1
"Cox, Irving E.",1917,2001,1
"Beibitz, J. H. (Joseph Hugh)",1868,1936,1
"Lü, Sheng",no_birthdate,no_deathdate,1
"Birmingham, George A.",1865,1950,1
"Wu, Jingsuo, active 16th century",no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Earle, Alice Morse",1851,1911,1
"Schmid, Christoph von",1768,1854,1
"Kuykendall, Roger",no_birthdate,no_deathdate,1
"Ling, Mengchu",1580,1644,1
"Claridge, John",no_birthdate,no_deathdate,1
"Almeida Garrett, João Batista da Silva Leitão de Almeida Garrett, Visconde de",1799,1854,1
"Wheeler, Candace",1827,1923,1
"Garrett, Randall",1927,1987,1
"Pyle, Katharine",1863,1938,1
"Marlowe, Amy Bell",no_birthdate,no_deathdate,1
"Li, Bai",701,762,1
"Uphues, Goswin",1841,1916,1
"Zweig, Stefan",1881,1942,1
"Sudermann, Clara",1861,1924,1
"Frohnmeyer, Ida",1882,1968,1
"Walser, Robert",1878,1956,1
"Van-Anderson, Helen",1859,no_deathdate,1
Mencius,-385,-289,1
"Golden, M. (Meletios)",no_birthdate,no_deathdate,1
"Cole, Everett B.",1918,1977,1
"Chambers, Robert W. (Robert William)",1865,1933,1
"Abbott, Jacob",1803,1879,1
Tuotuo,1313,1355,1
"Zhou, Xingsi",no_birthdate,521,1
Aiyuezhuren,no_birthdate,no_deathdate,1
"Gottheil, Gustav",1827,1903,1
"Nordau, Max Simon",1849,1923,1
"Fyfe, H. B. (Horace Bowne)",1918,1997,1
Various,no_birthdate,no_deathdate,1
"Mason, David",1924,1974,1
"Caminha, Adolfo Ferreira",1867,1897,1
"Palamas, Kostes",1859,1943,1
"Kastle, Herbert D.",1924,1987,1
"Ruan, Dacheng",1587,1646,1
"Garrison, William Lloyd",1805,1879,1
"Duffy, Edward",no_birthdate,no_deathdate,1
"Del Rey, Lester",1915,1993,1
"Anstey, F.",1856,1934,1
"Garrett, Randall",1927,1987,1
Anonymous,no_birthdate,no_deathdate,1
"Welsted, Mr. (Leonard)",1688,1747,1
"Stevenson, Burton Egbert",1872,1962,1
"Freeman, R. Austin (Richard Austin)",1862,1943,1
"Dos Passos, John",1896,1970,1
Various,no_birthdate,no_deathdate,1
"Lincoln, Natalie Sumner",1881,1935,1
"Murrey, Thomas J. (Thomas Jefferson)",no_birthdate,no_deathdate,1
"Skowronnek, Richard",1862,1932,1
Various,no_birthdate,no_deathdate,1
Spain. Comisión arqueológica ejecutiva,no_birthdate,no_deathdate,1
"Charles, Elizabeth Rundle",1828,1896,1
"Martineau, Harriet",1802,1876,1
"Marryat, Frederick",1792,1848,1
"Storm, Theodor",1817,1888,1
"Storm, Theodor",1817,1888,1
"Storm, Theodor",1817,1888,1
"Congreve, William",1670,1729,1
"Kemble, Fanny",1809,1893,1
"Balzac, Honoré de",1799,1850,1
"Johnson, Samuel",1709,1784,1
"Peachey, Emma",no_birthdate,no_deathdate,1
"Garland, Hamlin",1860,1940,1
"Kallis, Stephen A.",1937,no_deathdate,1
"Chambers, George F. (George Frederick)",1841,1915,1
"Kong, Fu",no_birthdate,-208,1
Tianhuazangzhuren,no_birthdate,no_deathdate,1
Aiyuezhuren,no_birthdate,no_deathdate,1
"Sima, Qian",-145,-86,1
"Wu, Jianren",1866,1910,1
"Liu, Xiang",no_birthdate,no_deathdate,1
"Liu, Xu",887,946,1
Baowenglaoren,no_birthdate,no_deathdate,1
"Yang, Erzeng, active 17th century",no_birthdate,no_deathdate,1
Unknown,no_birthdate,no_deathdate,1
"Qingxidaoren, active 17th century",no_birthdate,no_deathdate,1
"Kong, Shangren",1648,1718,1
"Johnston, Annie F. (Annie Fellows)",1863,1931,1
"Ball, Robert S. (Robert Stawell)",1840,1913,1
"Rae, John",1882,1963,1
"Binning, Hugh",1627,1653,1
"Feng, Menglong",1574,1646,1
"Mo, Di",-480,-390,1
"Bennett, Ethel Hume",1881,no_deathdate,1
"Champness, Thomas",1832,1905,1
"Beaugrand, Honoré",1848,1906,1
"Henty, G. A. (George Alfred)",1832,1902,1
"Costa, Fernandes",1848,1920,1
"Moore, Ward",1903,1978,1
"Reynolds, Mack",1917,1983,1
"Lavell, Edith",no_birthdate,no_deathdate,1
"Heine, Heinrich",1797,1856,1
"Wilkins, Lawrence A. (Lawrence Augustus)",1878,no_deathdate,1
"Luria, Max Aaron",1891,no_deathdate,1
"Otis, James",1848,1912,1
"Optic, Oliver",1822,1897,1
"Sumner, William Graham",1840,1910,1
"Green, John Richard",1837,1883,1
Anonymous,no_birthdate,no_deathdate,1
"Newman, John Henry",1801,1890,1
"Leprohon, Mrs. (Rosanna Eleanor)",1829,1879,1
"Herford, Oliver",1863,1935,1
"Cobb, Irvin S. (Irvin Shrewsbury)",1876,1944,1
"Rinehart, Mary Roberts",1876,1958,1
"Montesquieu, Charles de Secondat, baron de",1689,1755,1
Various,no_birthdate,no_deathdate,1
"Pessoa, Fernando",1888,1935,1
,no_birthdate,no_deathdate,1
"Cao, Xueqin",1715,1763,1
Various,no_birthdate,no_deathdate,1
"Dauthendey, Max",1867,1918,1
"Hutcheson, John C. (John Conroy)",no_birthdate,no_deathdate,1
"Reid, Mayne",1818,1883,1
Homer,-750,-650,1
"Becke, Louis",1855,1913,1
"Ford, Robert",1846,1905,1
"Zhang, Zhongjing, active 168-196",no_birthdate,no_deathdate,1
"Mo, Langzi, pseud.",no_birthdate,no_deathdate,1
"Nourse, Alan Edward",1928,1992,1
"Nourse, Alan Edward",1928,1992,1
"Nourse, Alan Edward",1928,1992,1
"Berryman, John",1919,1988,1
"Purdom, Tom",1936,no_deathdate,1
Onkel Adam,1804,1889,1
"Keats, John",1795,1821,1
"Gildersleeve, Basil L. (Basil Lanneau)",1831,1924,1
"Wannamaker, Jim",no_birthdate,no_deathdate,1
"Optic, Oliver",1822,1897,1
"Newman, John Henry",1801,1890,1
"Van Dyke, Henry",1852,1933,1
"Wiggin, Kate Douglas Smith",1856,1923,1
"Lockhart, Caroline",1870,1962,1
"Rilke, Rainer Maria",1875,1926,1
Anonymous,no_birthdate,no_deathdate,1
"Nourse, Alan Edward",1928,1992,1
"Pascoais, Teixeira de",1877,1952,1
"Garborg, Arne",1851,1924,1
"Groves, Anthony Norris",1795,1853,1
"Yunyangchichidaoren, active 17th century-18th century",no_birthdate,no_deathdate,1
"Zhang, Zhuo",no_birthdate,no_deathdate,1
"Redmond-Howard, L. G., (Louis George)",1884,no_deathdate,1
"Graydon, William Murray",1864,1946,1
"Weller, Ella Fraser",no_birthdate,no_deathdate,1
"Graydon, William Murray",1864,1946,1
Anonymous,no_birthdate,no_deathdate,1
"Graydon, William Murray",1864,1946,1
"Garrett, Randall",1927,1987,1
"Smyth, Albert Henry",1863,1907,1
"Bente, F. (Friedrich)",1858,1930,1
"Gréville, Henry",1842,1902,1
"Chambers, Robert W. (Robert William)",1865,1933,1
"Bissell, George P.",no_birthdate,no_deathdate,1
"Ellis, Samuel K.",no_birthdate,no_deathdate,1
"Goodell, Henry Hill",no_birthdate,no_deathdate,1
"McManus, Thomas",no_birthdate,no_deathdate,1
"Bradley, A. C. (Andrew Cecil)",1851,1935,1
"Fea, Samuel",1872,1943,1
"Purdon, Katherine Frances",1852,no_deathdate,1
"Stalker, James",1848,1927,1
"Amott, Lennox",no_birthdate,no_deathdate,1
"Milne, A. A. (Alan Alexander)",1882,1956,1
"Field, Claud",1863,1941,1
"Müller, F. Max (Friedrich Max)",1823,1900,1
"Zhao, Chongzuo, active 934-965",no_birthdate,no_deathdate,1
"Hagedorn, Hermann",1882,1964,1
Various,no_birthdate,no_deathdate,1
"Almeida Garrett, João Batista da Silva Leitão de Almeida Garrett, Visconde de",1799,1854,1
"La Marche, Olivier de",no_birthdate,1502,1
"Drake, Francis S. (Francis Samuel)",1828,1885,1
Various,no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Gounod, Charles",1818,1893,1
"Painter, F. V. N. (Franklin Verzelius Newton)",1852,1931,1
"Zhang, Nanzhuang",no_birthdate,no_deathdate,1
"Cole, Lawrence Thomas",1869,no_deathdate,1
"Farrar, F. W. (Frederic William)",1831,1903,1
"Nicholls, H. G. (Henry George)",1825,1867,1
"Riley, James Whitcomb",1849,1916,1
"Sanchez, Nellie Van de Grift",1856,1935,1
"Buckrose, J. E.",1868,1931,1
"Dobson, Austin",1840,1921,1
"Colcock, Annie T.",no_birthdate,no_deathdate,1
"Crosland, T. W. H. (Thomas William Hodgson)",1865,1924,1
"Southworth, Emma Dorothy Eliza Nevitte",1819,1899,1
"Lima, Jaime de Magalhães",1859,1936,1
"Castelo Branco, Camilo",1825,1890,1
"Spargo, John",1876,1966,1
"Dunaway, Wayland Fuller",1841,1916,1
"Hough, Emerson",1857,1923,1
Various,no_birthdate,no_deathdate,1
"Redondo, Manuel Ferreira Garcia",1854,1916,1
"Smiles, Samuel",no_birthdate,no_deathdate,1
"Coleridge, Samuel Taylor",1772,1834,1
"Martin, George Madden",1866,1946,1
"Wharton, Edith",1862,1937,1
"Wharton, Edith",1862,1937,1
"Wharton, Edith",1862,1937,1
"Wharton, Edith",1862,1937,1
"Kohl, Edith Eudora",1884,no_deathdate,1
"Thayer, Ella Cheever",1849,1925,1
"Holland, Rupert Sargent",1878,1952,1
"Ibsen, Henrik",1828,1906,1
"Griswold, Stephen Morrell",1835,1916,1
Various,no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Belasco, David",1853,1931,1
"Sloane, William Milligan",1850,1928,1
"Ray, Anna Chapin",1865,1945,1
"West, John",1809,1873,1
"Henley, William Ernest",1849,1903,1
"Huxley, Aldous",1894,1963,1
"Nordenskiöld, A. E. (Adolf Erik)",1832,1901,1
"Fowler, Orin",1791,1852,1
"Kerschensteiner, Georg",1854,1932,1
"Warner, Agnes",no_birthdate,no_deathdate,1
"Gréville, Henry",1842,1902,1
"Reynolds, Mack",1917,1983,1
"Strindberg, August",1849,1912,1
"Hyde, William De Witt",1858,1917,1
"Peabody, Francis Greenwood",1847,1936,1
"Weekley, Ernest",1865,1954,1
"Janifer, Laurence M.",1933,2002,1
"Douglas, Amanda M.",1831,1916,1
"Bonsels, Waldemar",1880,1952,1
"Leathley, Mary Elizabeth Southwell Dudley",1818,1899,1
"Carryl, Charles E. (Charles Edward)",1841,1920,1
"Von Wald, E. G.",no_birthdate,no_deathdate,1
"Karisto, Arvi",1879,1958,1
"Berryman, John",1919,1988,1
"Arnault, A.-V. (Antoine-Vincent)",1766,1834,1
Anonymous,no_birthdate,no_deathdate,1
"Sprague, Homer B. (Homer Baxter)",1829,1918,1
"Kloos-Reyneke van Stuwe, Jeanne",1874,1951,1
Anonymous,no_birthdate,no_deathdate,1
"Burroughs, John",1837,1921,1
"Chambers, Robert W. (Robert William)",1865,1933,1
"Steinhausen, Heinrich",1836,1917,1
"Driggs, John B. (John Beach)",1854,no_deathdate,1
"Williams, Ralph",1914,1959,1
"Birmingham, George A.",1865,1950,1
"Birmingham, George A.",1865,1950,1
"Schmitz, James H.",1911,1981,1
"Punshon, William Morley",1824,1881,1
"Janifer, Laurence M.",1933,2002,1
Various,no_birthdate,no_deathdate,1
"McComas, J. Francis",1911,1978,1
"Abbott, John S. C. (John Stevens Cabot)",1805,1877,1
"Almeida Garrett, João Batista da Silva Leitão de Almeida Garrett, Visconde de",1799,1854,1
"Saunders, William",1822,1900,1
"Sherwood, Mrs. (Mary Martha)",1775,1851,1
"Crosland, Newton, Mrs.",1812,1895,1
"Wainwright, Jonathan Mayhew",1792,1854,1
"Newbolt, Henry John, Sir",1862,1938,1
"Bryan, William Jennings",1860,1925,1
"Gentile, Maria",no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Packard, A. S. (Alpheus Spring)",1839,1905,1
"Paine, Albert Bigelow",1861,1937,1
"Almeida Garrett, João Batista da Silva Leitão de Almeida Garrett, Visconde de",1799,1854,1
"Lima, Jaime de Magalhães",1859,1936,1
"Brochowska, Alberta von",no_birthdate,no_deathdate,1
Various,no_birthdate,no_deathdate,1
"Optic, Oliver",1822,1897,1
"Kennedy, James",1815,1899,1
"Keyes, Hervey",no_birthdate,no_deathdate,1
"Wicks, Robert",no_birthdate,no_deathdate,1
"Gleig, G. R. (George Robert)",1796,1888,1
Anonymous,no_birthdate,no_deathdate,1
Anonymous,no_birthdate,no_deathdate,1
Tianhuazangzhuren,no_birthdate,no_deathdate,1
"Snow, S. T.",no_birthdate,no_deathdate,1
"Slouschz, Nahum",1872,1966,1
"Bosboom-Toussaint, A. L. G. (Anna Louisa Geertruida)",1812,1886,1
"Chambers, Robert W. (Robert William)",1865,1933,1
"Beeckman, Ross",no_birthdate,no_deathdate,1
"Ruskin, John",1819,1900,1
"Freud, Sigmund",1856,1939,1
"Harris, Joel Chandler",1848,1908,1
