author_name,first_name,last_name,title,count,fraction_total,dataset
Meena Alexander,Meena,Alexander,not_applicable,93,0.000062,open_syllabus
Elizabeth Archibald,Elizabeth,Archibald,not_applicable,93,0.000062,open_syllabus
Iain Banks,Iain,Banks,not_applicable,93,0.000062,open_syllabus
Tracy Bowell,Tracy,Bowell,not_applicable,93,0.000062,open_syllabus
Eldridge Cleaver,Eldridge,Cleaver,not_applicable,93,0.000062,open_syllabus
Alison Donnell,Alison,Donnell,not_applicable,93,0.000062,open_syllabus
Justin D. Edwards,Justin D,Edwards,not_applicable,93,0.000062,open_syllabus
Albert Einstein,Albert,Einstein,not_applicable,93,0.000062,open_syllabus
Dennis Freeborn,Dennis,Freeborn,not_applicable,93,0.000062,open_syllabus
David E. Gray,David E,Gray,not_applicable,93,0.000062,open_syllabus
David Gray,David,Gray,not_applicable,93,0.000062,open_syllabus
James David Hart,James David,Hart,not_applicable,93,0.000062,open_syllabus
Elizabeth Heale,Elizabeth,Heale,not_applicable,93,0.000062,open_syllabus
Sarah Kemble Knight,Sarah Kemble,Knight,not_applicable,93,0.000062,open_syllabus
Nicholas McDowell,Nicholas,McDowell,not_applicable,93,0.000062,open_syllabus
Miriam Meyerhoff,Miriam,Meyerhoff,not_applicable,93,0.000062,open_syllabus
Drew Milne,Drew,Milne,not_applicable,93,0.000062,open_syllabus
Anthony Minghella,Anthony,Minghella,not_applicable,93,0.000062,open_syllabus
Lynda Nead,Lynda,Nead,not_applicable,93,0.000062,open_syllabus
Lynne Pearce,Lynne,Pearce,not_applicable,93,0.000062,open_syllabus
Carl Plasa,Carl,Plasa,not_applicable,93,0.000062,open_syllabus
Barbara Roche Rico,Barbara Roche,Rico,not_applicable,93,0.000062,open_syllabus
George Saintsbury,George,Saintsbury,not_applicable,93,0.000062,open_syllabus
Alan Trachtenberg,Alan,Trachtenberg,not_applicable,93,0.000062,open_syllabus
Michael O. Tunnell,Michael O,Tunnell,not_applicable,93,0.000062,open_syllabus
Zoe Wicomb,Zoe,Wicomb,not_applicable,93,0.000062,open_syllabus
Ella O. Williams,Ella O,Williams,not_applicable,93,0.000062,open_syllabus
I. Babelʹ,I,Babelʹ,not_applicable,92,0.000062,open_syllabus
Greg Bear,Greg,Bear,not_applicable,92,0.000062,open_syllabus
Julia Casterton,Julia,Casterton,not_applicable,92,0.000062,open_syllabus
Godfrey Davies,Godfrey,Davies,not_applicable,92,0.000062,open_syllabus
Andrew Delbanco,Andrew,Delbanco,not_applicable,92,0.000062,open_syllabus
Kathryn Zabelle Derounian-Stodola,Kathryn Zabelle,Derounian-Stodola,not_applicable,92,0.000062,open_syllabus
John M. Echols,John M,Echols,not_applicable,92,0.000062,open_syllabus
Rudolph Fisher,Rudolph,Fisher,not_applicable,92,0.000062,open_syllabus
Shelley Fisher Fishkin,Shelley Fisher,Fishkin,not_applicable,92,0.000062,open_syllabus
Philip Morin Freneau,Philip Morin,Freneau,not_applicable,92,0.000062,open_syllabus
R. D. Fulk,R D,Fulk,not_applicable,92,0.000062,open_syllabus
John T. Gage,John T,Gage,not_applicable,92,0.000062,open_syllabus
B. Gates,B,Gates,not_applicable,92,0.000062,open_syllabus
Michel Gondry,Michel,Gondry,not_applicable,92,0.000062,open_syllabus
Martin Harry Greenberg,Martin Harry,Greenberg,not_applicable,92,0.000062,open_syllabus
Petrus Groeneboom,Petrus,Groeneboom,not_applicable,92,0.000062,open_syllabus
John P. Harrington,John P,Harrington,not_applicable,92,0.000062,open_syllabus
Robert Hass,Robert,Hass,not_applicable,92,0.000062,open_syllabus
Gail E. Hawisher,Gail E,Hawisher,not_applicable,92,0.000062,open_syllabus
Paul Hoover,Paul,Hoover,not_applicable,92,0.000062,open_syllabus
Phil Johnson,Phil,Johnson,not_applicable,92,0.000062,open_syllabus
Frida Kahlo,Frida,Kahlo,not_applicable,92,0.000062,open_syllabus
Geoffrey Keynes,Geoffrey,Keynes,not_applicable,92,0.000062,open_syllabus
Hermione Lee,Hermione,Lee,not_applicable,92,0.000062,open_syllabus
Alison Light,Alison,Light,not_applicable,92,0.000062,open_syllabus
David Macaulay,David,Macaulay,not_applicable,92,0.000062,open_syllabus
Colin MacCabe,Colin,MacCabe,not_applicable,92,0.000062,open_syllabus
T. R. Malthus,T R,Malthus,not_applicable,92,0.000062,open_syllabus
Nicholas Marsh,Nicholas,Marsh,not_applicable,92,0.000062,open_syllabus
Colum McCann,Colum,McCann,not_applicable,92,0.000062,open_syllabus
Meenakshi Mukherjee,Meenakshi,Mukherjee,not_applicable,92,0.000062,open_syllabus
Linda Nochlin,Linda,Nochlin,not_applicable,92,0.000062,open_syllabus
Nawal El Saadawi,Nawal El,Saadawi,not_applicable,92,0.000062,open_syllabus
Brian Selznick,Brian,Selznick,not_applicable,92,0.000062,open_syllabus
Hassan Shadily,Hassan,Shadily,not_applicable,92,0.000062,open_syllabus
J. A. Sharpe,J A,Sharpe,not_applicable,92,0.000062,open_syllabus
Patricia J. Williams,Patricia J,Williams,not_applicable,92,0.000062,open_syllabus
Richard Meran Barsam,Richard Meran,Barsam,not_applicable,91,0.000061,open_syllabus
N. F. Blake,N F,Blake,not_applicable,91,0.000061,open_syllabus
Robert W. Bly,Robert W,Bly,not_applicable,91,0.000061,open_syllabus
Benjamin Britten,Benjamin,Britten,not_applicable,91,0.000061,open_syllabus
Elizabeth Brown-Guillory,Elizabeth,Brown-Guillory,not_applicable,91,0.000061,open_syllabus
Beverly Cleary,Beverly,Cleary,not_applicable,91,0.000061,open_syllabus
Steven Cohan,Steven,Cohan,not_applicable,91,0.000061,open_syllabus
Jill Collis,Jill,Collis,not_applicable,91,0.000061,open_syllabus
Carlo Collodi,Carlo,Collodi,not_applicable,91,0.000061,open_syllabus
Robert Dixon,Robert,Dixon,not_applicable,91,0.000061,open_syllabus
Mary Crow Dog,Mary Crow,Dog,not_applicable,91,0.000061,open_syllabus
Jasper Fforde,Jasper,Fforde,not_applicable,91,0.000061,open_syllabus
Nikolaĭ Vasilevich Gogol,Nikolaĭ Vasilevich,Gogol,not_applicable,91,0.000061,open_syllabus
Mary Hays,Mary,Hays,not_applicable,91,0.000061,open_syllabus
Andreas Huyssen,Andreas,Huyssen,not_applicable,91,0.000061,open_syllabus
James S. Jacobs,James S,Jacobs,not_applicable,91,0.000061,open_syllabus
Mary Klages,Mary,Klages,not_applicable,91,0.000061,open_syllabus
Louis Menand,Louis,Menand,not_applicable,91,0.000061,open_syllabus
Mark Musa,Mark,Musa,not_applicable,91,0.000061,open_syllabus
Ira Bruce Nadel,Ira Bruce,Nadel,not_applicable,91,0.000061,open_syllabus
Norman Page,Norman,Page,not_applicable,91,0.000061,open_syllabus
Diane Ravitch,Diane,Ravitch,not_applicable,91,0.000061,open_syllabus
Mike Read,Mike,Read,not_applicable,91,0.000061,open_syllabus
Mina P. Shaughnessy,Mina P,Shaughnessy,not_applicable,91,0.000061,open_syllabus
Charles Simic,Charles,Simic,not_applicable,91,0.000061,open_syllabus
Henry Nash Smith,Henry Nash,Smith,not_applicable,91,0.000061,open_syllabus
Charles A. Temple,Charles A,Temple,not_applicable,91,0.000061,open_syllabus
Guy Vanderhaeghe,Guy,Vanderhaeghe,not_applicable,91,0.000061,open_syllabus
Albert Wendt,Albert,Wendt,not_applicable,91,0.000061,open_syllabus
Junko Yokota,Junko,Yokota,not_applicable,91,0.000061,open_syllabus
Banana Yoshimoto,Banana,Yoshimoto,not_applicable,91,0.000061,open_syllabus
Oscar Zeta Acosta,Oscar Zeta,Acosta,not_applicable,90,0.00006,open_syllabus
Charles Altieri,Charles,Altieri,not_applicable,90,0.00006,open_syllabus
Joel Barlow,Joel,Barlow,not_applicable,90,0.00006,open_syllabus
Ernst Bloch,Ernst,Bloch,not_applicable,90,0.00006,open_syllabus
Richard Burt,Richard,Burt,not_applicable,90,0.00006,open_syllabus
Margaret Cargill,Margaret,Cargill,not_applicable,90,0.00006,open_syllabus
Peter Conrad,Peter,Conrad,not_applicable,90,0.00006,open_syllabus
Dick Davis,Dick,Davis,not_applicable,90,0.00006,open_syllabus
Denis Diderot,Denis,Diderot,not_applicable,90,0.00006,open_syllabus
Jessie Redmon Fauset,Jessie Redmon,Fauset,not_applicable,90,0.00006,open_syllabus
Joan M. Ferrante,Joan M,Ferrante,not_applicable,90,0.00006,open_syllabus
Eric Foner,Eric,Foner,not_applicable,90,0.00006,open_syllabus
Neil Fraistat,Neil,Fraistat,not_applicable,90,0.00006,open_syllabus
Philip Gaskell,Philip,Gaskell,not_applicable,90,0.00006,open_syllabus
Paula Gillespie,Paula,Gillespie,not_applicable,90,0.00006,open_syllabus
Robert W. Hanning,Robert W,Hanning,not_applicable,90,0.00006,open_syllabus
Kathryn Hume,Kathryn,Hume,not_applicable,90,0.00006,open_syllabus
Clement Hurd,Clement,Hurd,not_applicable,90,0.00006,open_syllabus
Derek Jarman,Derek,Jarman,not_applicable,90,0.00006,open_syllabus
Ian Jones,Ian,Jones,not_applicable,90,0.00006,open_syllabus
Diana Landau,Diana,Landau,not_applicable,90,0.00006,open_syllabus
David Lean,David,Lean,not_applicable,90,0.00006,open_syllabus
David Mazzucchelli,David,Mazzucchelli,not_applicable,90,0.00006,open_syllabus
Solomon Northup,Solomon,Northup,not_applicable,90,0.00006,open_syllabus
David Nunan,David,Nunan,not_applicable,90,0.00006,open_syllabus
Richard O.'Connor,Richard,O'Connor,not_applicable,90,0.00006,open_syllabus
Elaine Payne,Elaine,Payne,not_applicable,90,0.00006,open_syllabus
Neil Roberts,Neil,Roberts,not_applicable,90,0.00006,open_syllabus
Roger Sabin,Roger,Sabin,not_applicable,90,0.00006,open_syllabus
Ramzi M. Salti,Ramzi M,Salti,not_applicable,90,0.00006,open_syllabus
Helen Sword,Helen,Sword,not_applicable,90,0.00006,open_syllabus
Valerie Traub,Valerie,Traub,not_applicable,90,0.00006,open_syllabus
Christos Tsiolkas,Christos,Tsiolkas,not_applicable,90,0.00006,open_syllabus
Amos Tutuola,Amos,Tutuola,not_applicable,90,0.00006,open_syllabus
Peter Washington,Peter,Washington,not_applicable,90,0.00006,open_syllabus
Patricia White,Patricia,White,not_applicable,90,0.00006,open_syllabus
Lesley Whittaker,Lesley,Whittaker,not_applicable,90,0.00006,open_syllabus
Folger Shakespeare Library,Folger Shakespeare Library,,not_applicable,90,0.00006,open_syllabus
Andrea Barrett,Andrea,Barrett,not_applicable,89,0.00006,open_syllabus
Arthur Asa Berger,Arthur Asa,Berger,not_applicable,89,0.00006,open_syllabus
Andrew Booth,Andrew,Booth,not_applicable,89,0.00006,open_syllabus
Peter Brook,Peter,Brook,not_applicable,89,0.00006,open_syllabus
Charles Burns,Charles,Burns,not_applicable,89,0.00006,open_syllabus
Teju Cole,Teju,Cole,not_applicable,89,0.00006,open_syllabus
Michael Dobson,Michael,Dobson,not_applicable,89,0.00006,open_syllabus
Denis Donoghue,Denis,Donoghue,not_applicable,89,0.00006,open_syllabus
William Dunbar,William,Dunbar,not_applicable,89,0.00006,open_syllabus
Barbara Fister,Barbara,Fister,not_applicable,89,0.00006,open_syllabus
John Guy,John,Guy,not_applicable,89,0.00006,open_syllabus
Sylvia A. Holladay,Sylvia A,Holladay,not_applicable,89,0.00006,open_syllabus
Kathleen T. Horning,Kathleen T,Horning,not_applicable,89,0.00006,open_syllabus
William Jay Jacobs,William Jay,Jacobs,not_applicable,89,0.00006,open_syllabus
Benjamin W. Labaree,Benjamin W,Labaree,not_applicable,89,0.00006,open_syllabus
Robert Woodrow Langbaum,Robert Woodrow,Langbaum,not_applicable,89,0.00006,open_syllabus
Andrew Levy,Andrew,Levy,not_applicable,89,0.00006,open_syllabus
British Library,British,Library,not_applicable,89,0.00006,open_syllabus
Amy Ling,Amy,Ling,not_applicable,89,0.00006,open_syllabus
Arthur F. Marotti,Arthur F,Marotti,not_applicable,89,0.00006,open_syllabus
James C. McDonald,James C,McDonald,not_applicable,89,0.00006,open_syllabus
Andrew Motion,Andrew,Motion,not_applicable,89,0.00006,open_syllabus
David Munger,David,Munger,not_applicable,89,0.00006,open_syllabus
Donald A. Norman,Donald A,Norman,not_applicable,89,0.00006,open_syllabus
Lee Patterson,Lee,Patterson,not_applicable,89,0.00006,open_syllabus
David L. Pike,David L,Pike,not_applicable,89,0.00006,open_syllabus
Leonard A. Podis,Leonard A,Podis,not_applicable,89,0.00006,open_syllabus
Richard Price,Richard,Price,not_applicable,89,0.00006,open_syllabus
Jean Renoir,Jean,Renoir,not_applicable,89,0.00006,open_syllabus
Barbara Herrnstein Smith,Barbara Herrnstein,Smith,not_applicable,89,0.00006,open_syllabus
John M. Steadman,John M,Steadman,not_applicable,89,0.00006,open_syllabus
Craig Thompson,Craig,Thompson,not_applicable,89,0.00006,open_syllabus
Larry Watson,Larry,Watson,not_applicable,89,0.00006,open_syllabus
Charles Adlard,Charles,Adlard,not_applicable,88,0.000059,open_syllabus
Donald Allen,Donald,Allen,not_applicable,88,0.000059,open_syllabus
David Amigoni,David,Amigoni,not_applicable,88,0.000059,open_syllabus
Mary Antin,Mary,Antin,not_applicable,88,0.000059,open_syllabus
Marylin B. Arthur,Marylin B,Arthur,not_applicable,88,0.000059,open_syllabus
David Ayers,David,Ayers,not_applicable,88,0.000059,open_syllabus
Nathalie Babel,Nathalie,Babel,not_applicable,88,0.000059,open_syllabus
Alan Ball,Alan,Ball,not_applicable,88,0.000059,open_syllabus
H. S. Bennett,H S,Bennett,not_applicable,88,0.000059,open_syllabus
Robert Bolt,Robert,Bolt,not_applicable,88,0.000059,open_syllabus
Tod Browning,Tod,Browning,not_applicable,88,0.000059,open_syllabus
Kenneth A. Bruffee,Kenneth A,Bruffee,not_applicable,88,0.000059,open_syllabus
Douglas Bruster,Douglas,Bruster,not_applicable,88,0.000059,open_syllabus
Kate Burridge,Kate,Burridge,not_applicable,88,0.000059,open_syllabus
David Cannadine,David,Cannadine,not_applicable,88,0.000059,open_syllabus
Ward Churchill,Ward,Churchill,not_applicable,88,0.000059,open_syllabus
Hardin Craig,Hardin,Craig,not_applicable,88,0.000059,open_syllabus
D. A. Cruse,D A,Cruse,not_applicable,88,0.000059,open_syllabus
Charlotte Dacre,Charlotte,Dacre,not_applicable,88,0.000059,open_syllabus
A. S. G. Edwards,A. S. G.,Edwards,not_applicable,88,0.000059,open_syllabus
Christine Fanthome,Christine,Fanthome,not_applicable,88,0.000059,open_syllabus
